year_month,area_code,pm25,pm10,o3,no2,so2,co,aqi
201407,3407,132,62,21,9,10,8,132
201407,3408,132,62,21,9,10,8,132
201407,3410,132,62,21,9,10,8,132
201407,3411,132,62,21,9,10,8,132
201407,3412,132,62,21,9,10,8,132
201407,3413,132,62,21,9,10,8,132
201407,3414,132,62,21,9,10,8,132
201407,3415,132,62,21,9,10,8,132
201407,3416,132,62,21,9,10,8,132
201407,3417,132,62,21,9,10,8,132
201407,3418,132,62,21,9,10,8,132
201407,3501,63,40,77,11,5,10,77
201407,3502,74,36,49,12,5,4,74
201407,3503,72,40,45,9,5,6,72
201407,3504,72,40,45,9,5,6,72
201407,3505,75,46,33,6,5,6,75
201407,3506,67,39,25,5,2,6,67
201407,3507,72,40,45,9,5,6,72
201407,3508,72,40,45,9,5,6,72
201407,3509,72,40,45,9,5,6,72
201407,3601,94,57,21,12,10,9,94
201407,3602,95,56,23,11,13,7,95
201407,3603,95,56,23,11,13,7,95
201407,3604,97,54,26,9,16,5,97
201407,3605,95,56,23,11,13,7,95
201407,3606,95,56,23,11,13,7,95
201407,3607,95,56,23,11,13,7,95
201407,3608,95,56,23,11,13,7,95
201407,3609,95,56,23,11,13,7,95
201407,3610,95,56,23,11,13,7,95
201407,3611,95,56,23,11,13,7,95
201407,3681,95,56,23,11,13,7,95
201407,3682,95,56,23,11,13,7,95
201407,3701,141,77,52,17,18,9,141
201407,3702,108,61,45,14,11,7,108
201407,3703,147,88,55,29,32,16,147
201407,3704,133,71,48,14,15,7,133
201407,3705,140,89,86,16,21,10,140
201407,3706,107,54,43,10,6,6,107
201407,3707,116,69,55,13,12,5,116
201407,3708,148,76,38,13,27,10,148
201407,3709,120,61,23,8,7,13,120
201407,3710,81,38,38,12,4,5,81
201407,3711,103,54,24,11,7,5,103
201407,3712,154,96,38,18,31,16,154
201407,3713,131,99,38,20,16,18,131
201407,3714,153,97,33,17,20,12,153
201407,3715,140,81,26,14,7,10,140
201407,3723,128,74,47,16,16,10,128
201407,3729,128,74,47,16,16,10,128
201407,4101,118,72,34,17,7,11,118
201407,4102,117,69,25,11,15,8,117
201407,4103,98,62,26,16,13,15,98
201407,4104,135,73,44,13,17,7,135
201407,4105,133,75,34,17,16,11,133
201407,4106,120,69,34,15,14,11,120
201407,4107,121,54,21,11,8,8,121
201407,4108,143,74,61,19,22,13,143
201407,4109,120,69,34,15,14,11,120
201407,4110,120,69,34,15,14,11,120
201407,4111,120,69,34,15,14,11,120
201407,4112,140,81,60,13,19,12,140
201407,4113,120,69,34,15,14,11,120
201407,4114,120,69,34,15,14,11,120
201407,4115,120,69,34,15,14,11,120
201407,4116,120,69,34,15,14,11,120
201407,4117,120,69,34,15,14,11,120
201407,4201,113,62,37,17,5,7,113
201407,4202,140,75,56,12,17,0,140
201407,4203,111,53,20,7,24,0,111
201407,4205,91,53,19,12,21,7,91
201407,4206,105,63,-1,2,2,0,105
201407,4207,125,59,-1,6,3,0,125
201407,4208,106,50,28,8,7,12,106
201407,4209,130,63,56,5,5,0,130
201407,4210,120,63,31,10,13,13,120
201407,4211,118,69,-1,4,1,0,118
201407,4212,120,63,56,4,7,0,120
201407,4213,138,38,-1,9,1,0,138
201407,4228,114,50,38,16,5,15,114
201407,429004,130,56,38,7,9,0,130
201407,429005,121,50,28,3,6,13,121
201407,429006,131,50,28,10,4,0,131
201407,429021,115,18,18,16,3,0,115
201407,4301,121,64,51,13,10,7,121
201407,4302,122,62,65,11,13,11,122
201407,4303,132,67,59,27,25,9,132
201407,4304,120,63,49,13,14,9,120
201407,4305,120,63,49,13,14,9,120
201407,4306,142,99,53,18,39,14,142
201407,4307,116,56,21,7,13,9,116
201407,4308,96,43,36,4,8,13,96
201407,4309,120,63,49,13,14,9,120
201407,4310,120,63,49,13,14,9,120
201407,4311,120,63,49,13,14,9,120
201407,4312,120,63,49,13,14,9,120
201407,4313,120,63,49,13,14,9,120
201407,4331,120,63,49,13,14,9,120
201407,4401,104,50,42,15,9,8,104
201407,4402,101,51,32,14,15,9,101
201407,4403,73,40,24,15,6,10,73
201407,4404,66,43,31,16,8,10,66
201407,4405,86,46,26,8,16,9,86
201407,4406,94,45,31,15,12,9,94
201407,4407,86,47,23,9,9,8,86
201407,4408,57,29,13,5,7,9,57
201407,4409,69,32,17,5,11,6,69
201407,4412,102,52,34,13,13,9,102
201407,4413,83,38,34,9,5,5,83
201407,4414,89,50,27,12,6,8,89
201407,4415,67,34,33,5,5,9,67
201407,4416,110,50,27,9,10,8,110
201407,4417,57,26,19,4,2,7,57
201407,4418,48,35,17,10,7,12,48
201407,4419,105,54,54,20,14,9,105
201407,4420,84,44,23,11,5,9,84
201407,4451,89,46,24,5,8,13,89
201407,4452,92,45,31,6,9,10,92
201407,4453,69,34,23,6,4,11,69
201407,4501,75,41,17,11,5,8,75
201407,4502,114,58,36,12,15,9,114
201407,4503,107,51,23,9,12,8,107
201407,4504,94,50,26,10,11,8,94
201407,4505,44,49,22,6,8,8,49
201407,4506,94,50,26,10,11,8,94
201407,4507,94,50,26,10,11,8,94
201407,4508,94,50,26,10,11,8,94
201407,4509,94,50,26,10,11,8,94
201407,4510,94,50,26,10,11,8,94
201407,4511,94,50,26,10,11,8,94
201407,4512,94,50,26,10,11,8,94
201407,4513,94,50,26,10,11,8,94
201407,4514,94,50,26,10,11,8,94
201407,4601,47,23,10,7,4,5,47
201407,4602,39,26,14,9,2,5,39
201407,469001,59,23,7,2,4,9,59
201407,469002,39,22,15,5,5,9,39
201407,469003,37,21,9,4,4,5,37
201407,469005,25,19,4,3,1,2,25
201407,469006,24,32,16,2,3,8,32
201407,469007,41,25,21,7,10,5,41
201407,469025,37,21,9,4,4,5,37
201407,469026,17,8,17,4,9,4,17
201407,469027,31,18,14,2,3,5,31
201407,469028,-1,12,-1,4,1,-1,12
201407,469030,24,25,6,3,1,4,25
201407,469031,37,21,9,4,4,5,37
201407,469033,37,21,9,4,4,5,37
201407,469034,37,21,9,4,4,5,37
201407,469035,37,21,9,4,4,5,37
201407,469036,37,21,9,4,4,5,37
201407,500101,92,52,43,15,11,7,92
201407,500102,92,52,43,15,11,7,92
201407,500103,99,64,18,26,10,8,99
201407,500104,90,50,35,18,15,7,90
201407,500105,92,52,43,15,11,7,92
201407,500106,92,53,55,14,7,9,92
201407,500107,108,51,51,9,13,6,108
201407,500108,89,43,47,13,12,6,89
201407,500109,86,42,47,13,10,7,86
201407,500110,92,52,43,15,11,7,92
201407,500111,92,52,43,15,11,7,92
201407,500112,90,60,38,15,11,7,90
201407,500113,85,55,50,11,11,9,85
201407,500114,92,52,43,15,11,7,92
201407,500115,92,52,43,15,11,7,92
201407,500116,92,52,43,15,11,7,92
201407,500117,92,52,43,15,11,7,92
201407,500118,92,52,43,15,11,7,92
201407,500119,92,52,43,15,11,7,92
201407,500222,92,52,43,15,11,7,92
201407,500223,92,52,43,15,11,7,92
201407,500224,92,52,43,15,11,7,92
201407,500225,92,52,43,15,11,7,92
201407,500226,92,52,43,15,11,7,92
201407,500227,92,52,43,15,11,7,92
201407,500228,92,52,43,15,11,7,92
201407,500229,92,52,43,15,11,7,92
201407,500230,92,52,43,15,11,7,92
201407,500231,92,52,43,15,11,7,92
201407,500232,92,52,43,15,11,7,92
201407,500233,92,52,43,15,11,7,92
201407,500234,92,52,43,15,11,7,92
201407,500235,92,52,43,15,11,7,92
201407,500236,92,52,43,15,11,7,92
201407,500237,92,52,43,15,11,7,92
201407,500238,92,52,43,15,11,7,92
201407,500240,92,52,43,15,11,7,92
201407,500241,92,52,43,15,11,7,92
201407,500242,92,52,43,15,11,7,92
201407,500243,92,52,43,15,11,7,92
201407,5101,113,60,34,21,6,9,113
201407,5103,129,72,17,12,8,10,129
201407,5104,105,59,20,10,32,14,105
201407,5105,104,54,117,17,13,6,117
201407,5106,82,48,26,14,11,8,82
201407,5107,109,49,35,17,6,7,109
201407,5108,112,59,36,15,13,9,112
201407,5109,112,59,36,15,13,9,112
201407,5110,112,59,36,15,13,9,112
201407,5111,112,59,36,15,13,9,112
201407,5113,127,67,22,13,14,6,127
201407,5114,112,59,36,15,13,9,112
201407,5115,99,41,29,12,16,8,99
201407,5116,112,59,36,15,13,9,112
201407,5117,112,59,36,15,13,9,112
201407,5118,112,59,36,15,13,9,112
201407,5119,112,59,36,15,13,9,112
201407,5120,112,59,36,15,13,9,112
201407,5132,112,59,36,15,13,9,112
201407,5133,112,59,36,15,13,9,112
201407,5134,112,59,36,15,13,9,112
201407,5201,71,41,16,13,5,4,71
201407,5202,80,46,18,13,7,5,80
201407,5203,102,60,23,12,12,5,102
201407,5204,80,46,18,13,7,5,80
201407,5222,80,46,18,13,7,5,80
201407,5223,80,46,18,13,7,5,80
201407,5224,80,46,18,13,7,5,80
201407,5226,80,46,18,13,7,5,80
201407,5227,80,46,18,13,7,5,80
201407,5301,75,42,15,15,10,7,75
201407,5303,86,44,21,10,22,14,86
201407,5304,64,30,5,3,11,7,64
201407,5305,77,41,15,12,14,9,77
201407,5306,77,41,15,12,14,9,77
201407,5307,77,41,15,12,14,9,77
201407,5308,77,41,15,12,14,9,77
201407,5309,77,41,15,12,14,9,77
201407,5323,77,41,15,12,14,9,77
201407,5325,77,41,15,12,14,9,77
201407,5326,77,41,15,12,14,9,77
201407,5328,77,41,15,12,14,9,77
201407,5329,77,41,15,12,14,9,77
201407,5331,77,41,15,12,14,9,77
201407,5333,77,41,15,12,14,9,77
201407,5334,77,41,15,12,14,9,77
201407,5401,50,28,27,2,5,8,50
201407,5421,50,28,27,2,5,8,50
201407,5422,50,28,27,2,5,8,50
201407,5423,50,28,27,2,5,8,50
201407,5424,50,28,27,2,5,8,50
201407,5425,50,28,27,2,5,8,50
201407,5426,50,28,27,2,5,8,50
201407,6101,99,65,33,14,5,9,99
201407,6102,115,67,42,17,11,7,115
201407,6103,110,61,35,14,8,10,110
201407,6104,100,66,21,14,11,7,100
201407,6105,101,66,22,12,16,4,101
201407,6106,87,63,25,14,6,8,87
201407,6107,100,64,31,14,8,8,100
201407,6108,100,64,31,14,8,8,100
201407,6109,100,64,31,14,8,8,100
201407,6110,100,64,31,14,8,8,100
201407,6201,123,70,53,21,8,9,123
201407,6202,87,62,92,13,14,8,92
201407,6203,57,49,42,7,20,15,57
201407,6204,103,64,58,17,12,10,103
201407,6205,103,64,58,17,12,10,103
201407,6206,103,64,58,17,12,10,103
201407,6207,103,64,58,17,12,10,103
201407,6208,103,64,58,17,12,10,103
201407,6209,103,64,58,17,12,10,103
201407,6210,103,64,58,17,12,10,103
201407,6211,103,64,58,17,12,10,103
201407,6212,103,64,58,17,12,10,103
201407,6229,103,64,58,17,12,10,103
201407,6230,103,64,58,17,12,10,103
201407,6301,105,62,36,12,10,8,105
201407,6321,105,62,36,12,10,8,105
201407,6322,105,62,36,12,10,8,105
201407,6323,105,62,36,12,10,8,105
201407,6325,105,62,36,12,10,8,105
201407,6326,105,62,36,12,10,8,105
201407,6327,105,62,36,12,10,8,105
201407,6328,105,62,36,12,10,8,105
201407,6401,102,62,25,11,8,7,102
201407,6402,68,68,42,12,31,8,68
201407,6403,93,63,30,11,14,7,93
201407,6404,93,63,30,11,14,7,93
201407,6405,93,63,30,11,14,7,93
201407,6501,91,83,24,21,8,6,91
201407,6502,96,58,58,7,4,14,96
201407,6521,92,75,38,16,6,9,92
201407,6522,92,75,38,16,6,9,92
201407,6523,92,75,38,16,6,9,92
201407,6527,92,75,38,16,6,9,92
201407,6528,92,75,38,16,6,9,92
201407,6529,92,75,38,16,6,9,92
201407,6530,92,75,38,16,6,9,92
201407,6531,92,75,38,16,6,9,92
201407,6532,92,75,38,16,6,9,92
201407,6540,92,75,38,16,6,9,92
201407,6542,82,73,64,11,1,14,82
201407,6543,92,75,38,16,6,9,92
201407,659001,92,75,38,16,6,9,92
201407,659002,92,75,38,16,6,9,92
201407,659003,92,75,38,16,6,9,92
201407,659004,92,75,38,16,6,9,92
201407,6655,-1,-1,-1,-1,-1,-1,-1
201407,6656,-1,-1,-1,-1,-1,-1,-1
201407,6657,-1,-1,-1,-1,-1,-1,-1
201407,6658,-1,-1,-1,-1,-1,-1,-1
201407,6659,-1,-1,-1,-1,-1,-1,-1
201407,6660,-1,-1,-1,-1,-1,-1,-1
201407,6661,-1,-1,-1,-1,-1,-1,-1
201407,6662,-1,-1,-1,-1,-1,-1,-1
201407,6663,-1,-1,-1,-1,-1,-1,-1
201407,6664,-1,-1,-1,-1,-1,-1,-1
201407,6665,-1,-1,-1,-1,-1,-1,-1
201407,6666,-1,-1,-1,-1,-1,-1,-1
201407,6667,-1,-1,-1,-1,-1,-1,-1
201407,6668,-1,-1,-1,-1,-1,-1,-1
201407,6669,-1,-1,-1,-1,-1,-1,-1
201407,6670,-1,-1,-1,-1,-1,-1,-1
201407,6671,-1,-1,-1,-1,-1,-1,-1
201407,7001,-1,-1,-1,-1,-1,-1,-1
201407,7002,-1,-1,-1,-1,-1,-1,-1
201407,7003,-1,-1,-1,-1,-1,-1,-1
201407,7004,-1,-1,-1,-1,-1,-1,-1
201407,7005,-1,-1,-1,-1,-1,-1,-1
201407,7006,-1,-1,-1,-1,-1,-1,-1
201407,7007,-1,-1,-1,-1,-1,-1,-1
201407,7008,-1,-1,-1,-1,-1,-1,-1
201407,7009,-1,-1,-1,-1,-1,-1,-1
201407,7010,-1,-1,-1,-1,-1,-1,-1
201407,7011,-1,-1,-1,-1,-1,-1,-1
201407,7012,-1,-1,-1,-1,-1,-1,-1
201407,7013,-1,-1,-1,-1,-1,-1,-1
201407,7014,-1,-1,-1,-1,-1,-1,-1
201407,7015,-1,-1,-1,-1,-1,-1,-1
201407,7016,-1,-1,-1,-1,-1,-1,-1
201407,7017,-1,-1,-1,-1,-1,-1,-1
201407,7018,-1,-1,-1,-1,-1,-1,-1
201407,7019,-1,-1,-1,-1,-1,-1,-1
201407,7020,-1,-1,-1,-1,-1,-1,-1
201407,7021,-1,-1,-1,-1,-1,-1,-1
201407,7022,-1,-1,-1,-1,-1,-1,-1
201408,110101,140,86,23,31,3,9,140
201408,110102,127,72,49,23,3,9,127
201408,110103,127,71,42,20,5,8,127
201408,110104,127,71,42,20,5,8,127
201408,110105,134,83,26,38,9,10,134
201408,110106,143,87,27,56,5,10,143
201408,110107,129,74,53,20,3,8,129
201408,110108,153,74,29,31,6,9,153
201408,110109,109,58,47,14,2,7,109
201408,110111,138,91,34,16,8,6,138
201408,110112,144,81,24,18,8,8,144
201408,110113,126,66,50,15,3,7,126
201408,110114,106,51,58,8,3,6,106
201408,110115,135,85,31,7,3,8,135
201408,110116,110,56,57,10,3,7,110
201408,110117,129,65,52,10,4,8,129
201408,110228,127,71,42,20,5,8,127
201408,110229,127,71,42,20,5,8,127
201408,120101,128,74,42,18,12,13,128
201408,120102,139,70,34,15,11,16,139
201408,120103,118,71,31,19,14,12,118
201408,120104,128,78,35,17,12,12,128
201408,120105,131,71,37,20,12,13,131
201408,120106,126,74,36,19,11,13,126
201408,120107,130,76,39,17,10,14,130
201408,120108,130,76,39,17,10,14,130
201408,120109,130,76,39,17,10,14,130
201408,120110,129,60,34,20,9,14,129
201408,120111,139,74,30,17,7,17,139
201408,120112,125,85,42,9,9,12,125
201408,120113,133,81,32,26,10,13,133
201408,120114,133,83,43,19,8,15,133
201408,120115,130,106,50,12,8,13,130
201408,120221,130,76,39,17,10,14,130
201408,120223,130,76,39,17,10,14,130
201408,120225,130,76,39,17,10,14,130
201408,1301,160,97,51,17,20,9,160
201408,1302,153,89,54,22,18,17,153
201408,1303,125,66,41,15,13,10,125
201408,1304,167,104,39,15,21,14,167
201408,1305,147,86,33,18,14,9,147
201408,1306,150,90,60,15,18,6,150
201408,1307,105,52,42,8,14,6,105
201408,1308,110,56,42,10,7,7,110
201408,1309,144,70,36,13,17,5,144
201408,1310,145,82,62,16,10,8,145
201408,1311,174,95,58,14,13,10,174
201408,1401,108,66,28,18,15,10,108
201408,1402,104,49,25,13,13,17,104
201408,1403,127,90,34,25,36,8,127
201408,1404,137,65,25,20,25,18,137
201408,1405,138,85,38,21,28,18,138
201408,1406,123,63,27,18,21,11,123
201408,1407,117,62,23,19,21,7,117
201408,1408,130,81,26,11,24,22,130
201408,1409,131,59,16,13,26,15,131
201408,1410,119,51,11,13,17,20,119
201408,1411,107,53,22,19,26,10,107
201408,1501,95,64,52,17,15,9,95
201408,1502,107,76,31,22,16,11,107
201408,1503,95,64,52,17,15,9,95
201408,1504,86,53,56,9,13,6,86
201408,1505,95,64,52,17,15,9,95
201408,1506,80,51,90,14,14,7,90
201408,1507,95,64,52,17,15,9,95
201408,1508,95,64,52,17,15,9,95
201408,1509,95,64,52,17,15,9,95
201408,1522,95,64,52,17,15,9,95
201408,1525,95,64,52,17,15,9,95
201408,1529,95,64,52,17,15,9,95
201408,2101,112,66,42,17,15,10,112
201408,2102,107,52,41,16,7,9,107
201408,2103,123,67,35,12,11,12,123
201408,2104,112,56,45,12,14,11,112
201408,2105,120,68,29,16,7,15,120
201408,2106,93,46,26,12,9,17,93
201408,2107,115,63,35,16,14,8,115
201408,2108,83,38,51,13,7,10,83
201408,2109,107,68,36,15,19,8,107
201408,2110,130,78,46,12,23,18,130
201408,2111,117,51,43,9,6,16,117
201408,2112,121,66,35,15,12,9,121
201408,2113,118,65,40,14,12,25,118
201408,2114,122,72,43,21,14,13,122
201408,2201,101,63,26,20,4,7,101
201408,2202,97,57,40,20,9,7,97
201408,2203,99,61,31,20,6,7,99
201408,2204,99,61,31,20,6,7,99
201408,2205,99,61,31,20,6,7,99
201408,2206,99,61,31,20,6,7,99
201408,2207,99,61,31,20,6,7,99
201408,2208,99,61,31,20,6,7,99
201408,2224,99,61,31,20,6,7,99
201408,2301,82,44,42,17,5,6,82
201408,2302,69,43,49,9,5,8,69
201408,2303,78,44,46,12,6,6,78
201408,2304,78,44,46,12,6,6,78
201408,2305,78,44,46,12,6,6,78
201408,2306,64,34,41,8,6,4,64
201408,2307,78,44,46,12,6,6,78
201408,2308,78,44,46,12,6,6,78
201408,2309,78,44,46,12,6,6,78
201408,2310,101,58,64,12,9,4,101
201408,2311,78,44,46,12,6,6,78
201408,2312,78,44,46,12,6,6,78
201408,2327,78,44,46,12,6,6,78
201408,310101,97,41,28,19,4,8,97
201408,310103,105,46,32,17,6,7,105
201408,310104,105,46,33,19,6,7,105
201408,310105,105,46,32,17,6,7,105
201408,310106,104,44,31,17,6,9,104
201408,310107,101,50,29,17,7,5,101
201408,310108,105,46,32,17,6,7,105
201408,310109,100,43,29,18,8,7,100
201408,310110,108,44,36,17,7,6,108
201408,310112,105,46,32,17,6,7,105
201408,310113,105,46,32,17,6,7,105
201408,310114,105,46,32,17,6,7,105
201408,310115,105,47,34,15,5,6,105
201408,310116,105,46,32,17,6,7,105
201408,310117,105,46,32,17,6,7,105
201408,310118,119,52,36,14,6,9,119
201408,310119,105,46,32,17,6,7,105
201408,310120,105,46,32,17,6,7,105
201408,310230,105,46,32,17,6,7,105
201408,3201,111,47,17,14,5,7,111
201408,3202,138,68,39,19,14,11,138
201408,3203,100,58,30,12,16,10,100
201408,3204,137,65,24,18,17,10,137
201408,3205,129,60,34,22,10,9,129
201408,3206,108,50,35,13,10,3,108
201408,3207,127,71,25,20,10,7,127
201408,3208,121,59,27,16,12,8,121
201408,3209,78,40,35,8,4,6,78
201408,3210,107,48,23,10,21,5,107
201408,3211,130,68,24,22,10,11,130
201408,3212,129,55,23,10,16,8,129
201408,3213,134,73,30,9,8,7,134
201408,3301,117,56,32,17,7,8,117
201408,3302,92,43,31,12,7,8,92
201408,3303,96,46,27,22,8,10,96
201408,3304,117,51,38,15,10,9,117
201408,3305,118,48,33,17,7,10,118
201408,3306,112,55,33,15,16,11,112
201408,3307,117,50,38,14,13,8,117
201408,3308,115,53,30,17,14,9,115
201408,3309,72,30,38,7,3,9,72
201408,3310,99,43,32,11,4,11,99
201408,3311,76,36,16,10,5,6,76
201408,3401,135,55,40,10,5,9,135
201408,3402,118,62,25,11,12,8,118
201408,3403,125,59,27,9,7,9,125
201408,3404,125,59,27,9,7,9,125
201408,3405,117,61,6,2,3,8,117
201408,3406,125,59,27,9,7,9,125
201408,3407,125,59,27,9,7,9,125
201408,3408,125,59,27,9,7,9,125
201408,3410,125,59,27,9,7,9,125
201408,3411,149,66,213,17,16,12,213
201408,3412,125,59,27,9,7,9,125
201408,3413,125,59,27,9,7,9,125
201408,3414,125,59,27,9,7,9,125
201408,3415,125,59,27,9,7,9,125
201408,3416,125,59,27,9,7,9,125
201408,3417,125,59,27,9,7,9,125
201408,3418,125,59,27,9,7,9,125
201408,3501,84,55,85,14,3,8,85
201408,3502,100,47,69,15,8,5,100
201408,3503,98,53,61,13,6,6,98
201408,3504,98,53,61,13,6,6,98
201408,3505,106,65,46,10,8,6,106
201408,3506,95,47,43,9,4,5,95
201408,3507,98,53,61,13,6,6,98
201408,3508,98,53,61,13,6,6,98
201408,3509,98,53,61,13,6,6,98
201408,3601,92,58,25,13,13,9,92
201408,3602,91,55,25,11,12,7,91
201408,3603,91,55,25,11,12,7,91
201408,3604,89,51,25,10,11,5,89
201408,3605,102,59,24,6,13,-1,102
201408,3606,91,55,25,11,12,7,91
201408,3607,91,55,25,11,12,7,91
201408,3608,91,55,25,11,12,7,91
201408,3609,91,55,25,11,12,7,91
201408,3610,91,55,25,11,12,7,91
201408,3611,91,55,25,11,12,7,91
201408,3681,91,55,25,11,12,7,91
201408,3682,91,55,25,11,12,7,91
201408,3701,149,84,57,21,23,10,149
201408,3702,104,64,45,18,14,7,104
201408,3703,157,104,50,34,49,17,157
201408,3704,142,75,48,17,26,7,142
201408,3705,136,90,76,19,25,10,136
201408,3706,99,53,41,14,8,6,99
201408,3707,126,79,50,17,16,6,126
201408,3708,162,78,38,22,25,11,162
201408,3709,139,70,27,12,13,13,139
201408,3710,79,37,37,13,6,5,79
201408,3711,106,60,34,12,9,6,106
201408,3712,166,93,38,26,45,20,166
201408,3713,139,108,30,27,26,18,139
201408,3714,150,86,37,17,18,14,150
201408,3715,159,89,24,17,13,12,159
201408,3723,134,79,45,20,23,11,134
201408,3729,134,79,45,20,23,11,134
201408,4101,132,80,26,21,10,10,132
201408,4102,141,71,31,15,10,9,141
201408,4103,117,70,32,21,15,15,117
201408,4104,128,73,34,18,24,9,128
201408,4105,131,78,30,19,22,15,131
201408,4106,122,58,37,19,19,9,122
201408,4107,131,67,25,16,18,9,131
201408,4108,142,75,54,20,25,12,142
201408,4109,138,71,29,14,16,15,138
201408,4110,149,82,34,24,11,13,149
201408,4111,131,73,34,18,16,12,131
201408,4112,143,81,41,18,18,11,143
201408,4113,141,69,84,9,15,9,141
201408,4114,128,70,30,13,8,7,128
201408,4115,131,73,34,18,16,12,131
201408,4116,141,75,48,16,15,17,141
201408,4117,131,73,34,18,16,12,131
201408,4201,113,55,34,18,6,8,113
201408,4202,137,68,18,14,8,12,137
201408,4203,108,51,13,9,9,4,108
201408,4205,73,40,17,10,12,9,73
201408,4206,102,57,15,5,4,5,102
201408,4207,114,49,14,7,5,6,114
201408,4208,104,45,38,11,17,11,104
201408,4209,116,58,22,4,4,6,116
201408,4210,110,56,34,12,14,10,110
201408,4211,112,63,17,9,6,11,112
201408,4212,119,60,21,6,8,10,119
201408,4213,125,40,28,5,7,7,125
201408,4228,121,52,66,11,9,24,121
201408,429004,121,60,22,6,7,6,121
201408,429005,103,53,38,7,6,10,103
201408,429006,121,29,21,11,5,6,121
201408,429021,126,21,16,8,2,5,126
201408,4301,120,58,55,13,10,7,120
201408,4302,128,56,69,12,12,8,128
201408,4303,127,59,64,18,15,10,127
201408,4304,120,62,54,12,12,10,120
201408,4305,120,62,54,12,12,10,120
201408,4306,122,134,33,18,34,14,134
201408,4307,117,56,23,8,12,11,117
201408,4308,102,53,63,4,4,22,102
201408,4309,120,62,54,12,12,10,120
201408,4310,120,62,54,12,12,10,120
201408,4311,120,62,54,12,12,10,120
201408,4312,120,62,54,12,12,10,120
201408,4313,120,62,54,12,12,10,120
201408,4331,120,62,54,12,12,10,120
201408,4401,90,45,33,15,8,7,90
201408,4402,97,47,30,12,17,10,97
201408,4403,59,34,17,15,4,10,59
201408,4404,54,39,25,15,7,10,54
201408,4405,94,48,27,8,13,9,94
201408,4406,80,38,24,14,12,8,80
201408,4407,73,39,19,8,8,8,73
201408,4408,50,27,12,7,6,6,50
201408,4409,62,30,17,6,10,7,62
201408,4412,80,44,25,12,11,8,80
201408,4413,72,33,24,9,5,5,72
201408,4414,80,45,25,9,7,9,80
201408,4415,60,28,25,6,5,8,60
201408,4416,83,36,25,7,8,7,83
201408,4417,50,23,18,5,3,8,50
201408,4418,64,33,20,11,7,10,64
201408,4419,91,45,40,16,12,8,91
201408,4420,57,22,15,9,4,11,57
201408,4451,96,46,26,6,11,13,96
201408,4452,99,48,26,7,13,9,99
201408,4453,61,32,13,8,8,10,61
201408,4501,71,42,20,11,5,7,71
201408,4502,101,49,36,10,11,8,101
201408,4503,101,43,22,7,9,8,101
201408,4504,82,42,26,9,8,8,82
201408,4505,19,25,24,6,6,10,25
201408,4506,82,42,26,9,8,8,82
201408,4507,82,42,26,9,8,8,82
201408,4508,82,42,26,9,8,8,82
201408,4509,82,42,26,9,8,8,82
201408,4510,82,42,26,9,8,8,82
201408,4511,82,42,26,9,8,8,82
201408,4512,82,42,26,9,8,8,82
201408,4513,82,42,26,9,8,8,82
201408,4514,82,42,26,9,8,8,82
201408,4601,45,23,7,7,3,5,45
201408,4602,41,26,14,8,1,5,41
201408,469001,39,26,16,2,4,8,39
201408,469002,39,28,13,5,5,8,39
201408,469003,38,24,11,4,3,5,38
201408,469005,36,21,5,5,1,3,36
201408,469006,-1,27,-1,2,3,-1,27
201408,469007,35,30,20,8,6,4,35
201408,469025,38,24,11,4,3,5,38
201408,469026,34,8,17,8,4,4,34
201408,469027,30,20,13,2,1,6,30
201408,469028,-1,12,-1,3,1,-1,12
201408,469030,30,26,7,2,1,5,30
201408,469031,38,24,11,4,3,5,38
201408,469033,38,24,11,4,3,5,38
201408,469034,38,24,11,4,3,5,38
201408,469035,38,24,11,4,3,5,38
201408,469036,38,24,11,4,3,5,38
201408,500101,94,48,28,16,8,8,94
201408,500102,94,48,28,16,8,8,94
201408,500103,98,57,14,25,7,9,98
201408,500104,95,48,22,20,11,8,95
201408,500105,94,48,28,16,8,8,94
201408,500106,90,48,36,12,6,7,90
201408,500107,110,47,25,9,8,7,110
201408,500108,97,40,39,14,11,7,97
201408,500109,88,42,28,12,7,10,88
201408,500110,94,48,28,16,8,8,94
201408,500111,94,48,28,16,8,8,94
201408,500112,93,53,28,19,7,8,93
201408,500113,83,48,30,14,8,9,83
201408,500114,94,48,28,16,8,8,94
201408,500115,94,48,28,16,8,8,94
201408,500116,94,48,28,16,8,8,94
201408,500117,94,48,28,16,8,8,94
201408,500118,94,48,28,16,8,8,94
201408,500119,94,48,28,16,8,8,94
201408,500222,94,48,28,16,8,8,94
201408,500223,94,48,28,16,8,8,94
201408,500224,94,48,28,16,8,8,94
201408,500225,94,48,28,16,8,8,94
201408,500226,94,48,28,16,8,8,94
201408,500227,94,48,28,16,8,8,94
201408,500228,94,48,28,16,8,8,94
201408,500229,94,48,28,16,8,8,94
201408,500230,94,48,28,16,8,8,94
201408,500231,94,48,28,16,8,8,94
